,tweet_id,retweet_count,favorite_count,cleaned_tweet,length_before,length_after,ratio_of_length,number_of_upper_chars,has_question_marks,number_of_question_marks,has_exclamations,number_of_exclamation_marks,label
239,1235941267047174150,1894,4038,आपके अनुमोदन नंबरों की सहायता के लिए कोरोनोवायरस पीड़ितों के परीक्षण से इनकार को हत्या का प्रयास माना जाना चाहिए। यूआरएल,129,109,0.8449612403100775,4,0,0,0,0,0
240,1235801885354758144,3079,7134,coronavirus covid 19 को रद्द कर दिया गया है! यूआरएल,60,37,0.6166666666666667,11,0,0,1,1,0
241,1236060750210387970,6094,29801,आप कोरोना के बारे में ट्वीट कर रहे हैं लेकिन कोरिन्थियन smh के बारे में नहीं,51,51,1.0,1,0,0,0,0,0
242,1235350438658134019,4976,11612,पूरी दुनिया: कोरोना वायरस खतरनाक है। jamaicans: URL,86,65,0.7558139534883721,7,0,0,0,0,0
243,1235882155357728771,2050,16442,"""URL के URL को देख सकते हैं""",89,48,0.5393258426966292,5,0,0,0,0,0
244,1236071277955252226,9802,47001,"शत्रुतापूर्ण अंतरिक्ष एलियंस के आक्रमण की तरह, कोविद -19 मानव प्रजातियों का दुश्मन है जो बातचीत नहीं करता है। यह आपकी राष्ट्रीयता, विचारधारा, राजनीति या धर्म की परवाह नहीं करता है। हम सभी के इस दुश्मन को मुकाबला करने के लिए एक वैश्विक प्रयास की आवश्यकता है, विज्ञान द्वारा निर्देशित और जादुई सोच से नहीं। यूआरएल",300,280,0.9333333333333333,10,0,0,0,0,1
245,1235966384053485568,1934,6611,"इसके फ्राइडे मदरफुकर्स, आप एक अखरोट की बोरी से भरे कोरोना जूस और एक श्वास मास्क के साथ दिखा रहे हैं ....।",110,110,1.0,3,0,0,0,0,0
246,1235586819795947521,3374,4528,"वीडियो: कोरका वायरस भय के कारण और तीर्थयात्रियों की सुरक्षा का बीमा करने के लिए, मक्का में पवित्र मस्जिद के चारों ओर के पवित्र क्षेत्र में अस्थायी रूप से लोगों को इसे साफ और निष्फल करने के लिए खाली कर दिया गया था। यूआरएल",231,208,0.9004329004329005,16,0,0,0,0,1
247,1235521471587299329,5914,23519,doh आधिकारिक तौर पर tiktok पर है! इस tiktok वीडियो में कोविद -19 के खिलाफ सुरक्षात्मक उपाय सीखें! सहिष्णुता चुनौती में शामिल हों! id: dohgovph URL पर doh के आधिकारिक tiktok खाते का पालन करें,205,179,0.8731707317073171,44,0,0,1,3,0
248,1235703439688175618,2339,3921,"प्रारंभ में मना करने और फिर covid19 परीक्षण में देरी के लिए एक नर्स - कोरोनोवायरस और क्वारंटाइन-हेंमर @cdcgov में बीमार। ""क्या एक हास्यास्पद और अशिक्षित प्रतिक्रिया ... यह एक सार्वजनिक स्वास्थ्य आपातकाल है।"" h / t @iam_brookesmith @nationalnurses URL",272,246,0.9044117647058824,32,0,0,0,0,1
249,1235912217943355392,2078,3524,"मार्च के रूप में 6:00 अपराह्न kst, btsarmy दान लगभग। 9 दिनों में कोविद -19 राहत के लिए 505,500,000 जीते !! @bts_twt URL",140,109,0.7785714285714286,27,0,0,1,2,1
250,1235735428872974340,1574,3653,"राष्ट्रपति ट्रम्प कोविद -19 के लिए एक इलाज बना सकते हैं और हम tds भीड़ से 'मेरा इलाज नहीं' सुनेंगे। वे कहते हैं कि हम एक पंथ हैं, जब वास्तव में हम परिवार हैं। टीम ट्रम्प एक राजवंश है और यह राजवंश उसे फिर से निर्वाचित करने वाला है। landslide2020",236,233,0.9872881355932204,14,0,0,0,0,0
251,1235751746107879424,1877,3741,"@realdonaldtrump और cronies ने कोरोनोवायरसब्रेक डाउन करने के बाद, अब पेंस मानते हैं कि पर्याप्त कोरोनावायरस परीक्षण किट नहीं हैं। विशेषज्ञों (मेरे सहित) ने इसे हफ्तों के लिए आते देखा और बिंदु-देखभाल covid19 परीक्षणों के लिए बुलाया। उनकी अक्षमता में जान खर्च होगी। @thespybrief",279,272,0.974910394265233,13,0,0,0,0,1
252,1235661301835235328,1898,2122,hongkongers ने अच्छे कारणों के लिए अपनी खुद की सरकार को नहीं सुनने का फैसला किया और खुद को बचाने के लिए मास्क पहनने का फैसला किया। इस सूची के अधिकांश देशों की तुलना में होंगकोंग में कोरोनवायरस वायरस का पहला मामला था और तब से अब तक मामलों में कोई वृद्धि नहीं हुई है।,279,276,0.989247311827957,4,0,0,0,0,1
253,1235778760932196357,2745,10066,इसलिए स्थानीय प्रसारण है। कृपया अपने हाथ धो लें। कृपया लोगों पर खांसी या छींक न डालें।,95,95,1.0,3,0,0,0,0,0
254,1235407182168023040,4735,22770,"kerala भारत का एकमात्र राज्य है जिसने 3 घातक वायरस, कोरोना, निपा और bjp को सफलतापूर्वक रोका।",99,99,1.0,7,0,0,0,0,1
255,1235676894026231812,2373,2986,"सरस जैसी फेफड़ों की क्षति की यह नवीनतम रिपोर्ट चीन से कोरोनोवायरस मामलों की पूर्व नैदानिक ​​रिपोर्टों के अनुरूप है। कम से कम 1 रोगी जो कोविद 19 बच गया था, उसे बाद में उसके फेफड़ों के स्थायी फाइब्रोसिस ('निशान') के कारण फेफड़े का प्रत्यारोपण मिला। यूआरएल",272,248,0.9117647058823529,16,0,0,0,0,1
256,1234756199335133184,11560,9633,मेरा सेंवई सूप काला संबल के बिना एकदम सही नहीं है,49,47,0.9591836734693877,1,0,0,0,0,0
257,1235717251753369600,1671,5107,"यू सरकार को दान एक विशिष्ट कार्यालय द्वारा नियंत्रित किया जाता है। राजकोष; आप ""स्वास्थ्य के लिए सहायक सचिव के कार्यालय"" को एक चेक नहीं भेजेंगे - URL देखें",192,171,0.890625,15,0,0,0,0,1
258,1235949880952094720,1618,8524,"यहाँ आज के लिए एक सवाल है: यदि आप सीटियल क्षेत्र में एक डॉक्टर हैं, तो क्या आप, आज तक, किसी भी रोगी के लिए एक कोविद -19 परीक्षण का आदेश दे सकते हैं जो आपको लगता है कि परीक्षण किया जाना चाहिए? इस क्षेत्र में वास्तविक चिकित्सा पेशेवरों से सुनने के लिए उत्सुक।",223,223,1.0,8,1,1,0,0,0
259,1235714445747179520,1883,21051,सबसे अच्छे तरीके से हम कह सकते हैं कि '16 लोगों का परीक्षण किया गया है ',61,61,1.0,0,0,0,0,0,0
260,1235714668833828864,1625,7666,"यह कोरोनॉयरस आपातकालीन प्रतिक्रिया पैकेज हमारी सरकार को इस सार्वजनिक स्वास्थ्य संकट का सामना करने के लिए आवश्यक संसाधन देता है - बिना किसी महत्वपूर्ण पहल के एक पैसा भी चुराए बिना। मेरे हस्ताक्षर के साथ, यह राष्ट्रपति की मेज पर जाता है। यूआरएल",261,240,0.9195402298850575,5,0,0,0,0,1
261,1235545254347984897,2463,6171,वायरस हमें यात्रा करने की जरूरत है। हमें सचेत और जिम्मेदार कार्रवाई के साथ 'वायरस को हराएं'। वायरस को अपने जीवन और राष्ट्र के विनाश और बाधित करने की अनुमति न दें। - sg कोरोनावायरस,185,184,0.9945945945945946,14,0,0,0,0,0
262,1235911492932956160,1758,4442,"nero's fiddling again. as people die &amp; his administration fumbles the covid-19 response, donald trump is taking another taxpayer-funded vacation to his private luxury resort. i'm really trying hard to comply with a social media policy that surely bans cursing out a corrupt potus.",284,284,1.0,85,0,0,0,0,1
263,1235788042889318400,1762,3874,"अच्छा, हमने इसे यहाँ पहले बुलाया था, है ना? या कम से कम पहले के बीच ... यह अच्छी खबर होगी।",97,97,1.0,3,1,1,0,0,0
264,1235840256831709184,1717,7110,"taiwan’s ability to contain the covid19 outbreak is a tribute to our unity &amp; resilience. it also speaks to the collaboration between our government, people, &amp; the many private businesses that have ramped up production to protect public health &amp; make the impossible possible: URL",312,290,0.9294871794871795,10,0,0,0,0,1
265,1235829825706680322,1056,2436,"प्रिय @statedept: एक याद जो कि पिछले हफ्ते @ हाउससेप अफेयर्स कमेटी में, @secpompeo ने 6 बार मना कर दिया कि कोरोनावायरस एक धोखा है। यूआरएल",167,145,0.8682634730538922,13,0,0,0,0,1
266,1235964038242340866,1096,1439,टर्की के साथ कुछ अजीब चल रहा है। यह कोरोना वायरस के बारे में साक्ष्य देने से इंकार कर रहा है। ऐसी अफवाहें हैं कि समस्या लगभग इरान की तरह है। तुर्की एयरलाइंस पर कुछ मामले दर्ज किए गए हैं। वे सबूत नहीं देते हैं क्योंकि टै दिवालियापन दिवालियापन के कगार पर हैं,301,281,0.9335548172757475,22,0,0,0,0,1
267,1235582989511213056,971,2741,"जापान: करीबी स्कूल इटली: करीबी स्कूल और फुटबॉल खेल चीन: ओलंपिक्स नीचे सब कुछ बंद करो; ट्रम्प रद्द कर सकता है: कोरोनावायरस एक धोखा है, मेरा कूबड़ विशेषज्ञ है गलत है, और आपको काम और स्कूल जाना चाहिए। ट्रम्पवाइरस covid19 कोरोनवायरस",244,238,0.9754098360655737,14,0,0,0,0,1
268,1235586291200389120,779,1214,बीच में मत आना! blaming4 coronaviruschina हमें नए बुरे एम्पायर 4 को कवरअप करने में 2 यूनिट करेगा। यह महामारी न केवल चीनी लोगों को बल्कि पूरे लोगों को मार रही है। वुहान के पीड़ित उप-प्रमुख यात्राओं के रूप में नकली रोते हैं। यूआरएल,275,244,0.8872727272727273,13,0,0,1,1,1
269,1236034841860136960,705,990,"dear patriots, who else finds it strange that the fakenewsmedia continues to spew this coronavirus scare &amp; daily gives us the death tolls from this illness... when they could care less about how many deaths occur every minute from abortions??",251,246,0.9800796812749004,6,1,2,0,0,1
270,1235973434095669254,375,523,6 मार्च 20 | 7:00 ग्राम + 2 की पुष्टि covid19 के मामलों में क्षेत्र अफगान में 1 bahrain 56 मिस्र 15 ir iran 4747 incl 124 मौतें iraq 38 incl 2 मौत jordan 1 kuwait 58banon 16 morocco 2 oman 16 विकल्प 7 पाकिस्तान 6 qatar 11 ट्यूनीशिया 1 ट्यूनशिया 1 ksa 5 296 यूआरएल,304,248,0.8157894736842105,42,0,0,0,0,1
271,1236036720656650240,478,594,"ट्रम्प अभियान ने झूठे और मानहानिकारक '' रसिया रसिया '' बयानों के खिलाफ मुकदमा दायर किया, लाखों लोगों को नुकसान पहुँचाया। नकली समाचार मेडिया कोरोनोवायरस से भी बदतर हैं। लोगों के दुश्मन! महान जागृति। अब आप समाचार हैं। डब्ल्यू / देखभाल संभाल। q qanon trump2020 kag kag2020 wwg1wga URL",302,273,0.9039735099337748,51,0,0,1,1,1
272,1235921373991546882,280,520,"तीन और ईरानी अधिकारियों ने कथित तौर पर covid19 से मृत हो गए। या तो एक राजनेता होने के नाते आप कोरोनोवायरस के लिए अतिरिक्त अतिसंवेदनशील होते हैं, या बीमारी की व्यापकता सरकार द्वारा स्वीकार किए जाने से अधिक परिमाण के आदेश हैं: URL",244,223,0.9139344262295082,14,0,0,0,0,1
273,1235938655249870848,230,903,@realdonaldtrump डोनाल्ड ट्रम्प ने एटलांटा में cdc की अपनी यात्रा को रद्द कर दिया क्योंकि एक व्यक्ति ने कथित तौर पर coravaval ?? पाखंडी यूआरएल,148,126,0.8513513513513513,11,1,2,0,0,1
274,1235936415516700675,204,376,"यह आपको आश्चर्यचकित करता है। अगर यह केवल एक धोखा है, या इससे भी बदतर फ्लू है, तो आप यात्रा क्यों रद्द करेंगे? जर्मेफोबेट्रंप में 2 मानक हैं। कोविद -19 से संक्रमित हर कोई तब भी काम पर जा सकता है, जब तक कि वह मुख्य URL में हड्डियों वाला व्यक्ति नहीं है",247,222,0.8987854251012146,16,1,1,0,0,1
275,1235563421459976193,2593,7696,चेतावनी: यह आदमी मिलीभगत के साम्राज्य का राजा है। विश्वास कुछ भी नहीं वह कहता है या लिखता है। वह शुद्ध विघटन है।,128,119,0.9296875,14,0,0,0,0,1
276,1235908760620748800,256,504,मीडिया फर्जी मामलों को लेकर हमसे पूछताछ कर रहा है। मैं वही होऊंगा जो पहले जान लेगा। मेरा अनुरोध है कि आप फर्जी समाचार कोरोनॉयरस यूआरएल से हटें,165,144,0.8727272727272727,7,0,0,0,0,1
277,1235902012375674881,186,197,"new york ag ने टेलीवॉनिजिस्ट जिम्बाकेकर को नकली कोरोनावायरस इलाज लिसलैंडाऊ को बेचने से रोकने की चेतावनी दी, ag के स्वास्थ्य देखभाल ब्यूरो के प्रमुख, ने मंगलवार को कानूनी कार्रवाई mog bluewave2020 maga christians URL पर बकर के लिए एक संघर्ष विराम और पत्र भेजा।",276,244,0.8840579710144928,53,0,0,0,0,1
278,1235817262847635457,168,645,"कोरोना वायरस के दक्षिण अफ्रीका पहुंचने से पहले, ट्रेवर नूह इस बात का मज़ाक उड़ा रहा था कि चीन और उनकी नकली चीज़ों के कारण हम मरने वाले हैं। कुछ अमेरिकी नाराज हो गए कि वह इस तरह की गंभीर स्थिति का मज़ाक उड़ा रहे हैं और वह जैसे हैं",258,258,1.0,10,0,0,0,0,1
279,1234964653014384644,21827,63912,"चूंकि यह मीडिया द्वारा कभी रिपोर्ट नहीं किया जाएगा, इसलिए मैं इस चेक की एक प्रति साझा करना चाहता था। @realdonaldtrump एक बार फिर से अपने वेतन को एकजुट राज्यों की सरकार को वापस दान कर रहा है। इस तिमाही में, कोरोनोवायरस का सामना करने, सामना करने और मुकाबला करने के लिए @hhsgov को दान दिया जाएगा। संयुक्त राज्यों के एकजुट राज्यों का झंडा",319,313,0.9811912225705329,19,0,0,0,0,1
280,1234869939720216578,21057,49829,"धन्यवाद, माइकलब्लोमबर्ग। यहाँ का एक आसान सा (अनजाना) डेमो है, जो अमेरिका में सबसे अधिक शख्सियत द्वारा कोरोनोवायरस फैलाने के रास्ते पर है: सामुदायिक भोजन को उतना ही स्पर्श करें जितना आप अपनी लार-लथपथ उंगलियों से कर सकते हैं। मिनिमाइकब्लोम्बर्ग ड्रोलिंगब्लूमबर्ग",257,252,0.980544747081712,10,0,0,0,0,0
281,1234873136304267267,18118,73031,"दोस्तों, जब आप कहते हैं कि ""कोरोना वायरस कोई बड़ी बात नहीं है, तो यह केवल विकलांग, बुजुर्ग, chornically-ill, और immunocompromised को मारता है,"" निहितार्थ यह है कि वे लोग खर्च करने योग्य हैं। कृपया अधिक सावधान रहें।",211,210,0.995260663507109,3,0,0,0,0,0
282,1235071285027147776,16069,53755,"भारत में कोरोना वायरस का सिर्फ 1 मामला और लोग मास्क के लिए पागल हैं !! रोजाना 400 लोग सड़क दुर्घटना में मारे जाते हैं और फिर भी हेलमेट के लिए कोई क्रेज नहीं होता है, चेहरे की सुरक्षा के लिए यह वायरस या सड़क दुर्घटना होने से बचाता है!",194,189,0.9742268041237113,7,0,0,1,3,1
283,1234911110861594624,13135,38613,"राष्ट्रपति @realdonaldtrump ने पद पर रहते हुए अपना वेतन दान करने की प्रतिबद्धता जताई। उस वादे का सम्मान करते हुए और अमेरिकी लोगों की रक्षा करने के लिए, वह अपने 2019 q4 वेतन का दान @hhsgov को कर रहे हैं ताकि संघर्षों, संघर्षों और युद्धक वायरस से निपटने के लिए किए जा रहे प्रयासों का समर्थन किया जा सके।",284,279,0.9823943661971831,11,0,0,0,0,1
284,1234685467682979840,123816,321253,"मैं सिएटल में रहता हूं, मेरे पास कोविद -19 के सभी लक्षण हैं और पुरानी ब्रोंकाइटिस का इतिहास है। चूंकि मैं कई 65+ रोगियों और पुरानी बीमारियों के साथ एक भौतिक चिकित्सा क्लिनिक में काम करता हूं, इसलिए मैंने जिम्मेदार होने और परीक्षण करने का फैसला किया। यह है कि कैसे चला गया।",266,264,0.9924812030075187,12,0,0,0,0,1
285,1235024875279933440,13752,50421,"मेरे पिताजी ने कहा ""वे कोरोना वायरस का इलाज क्यों नहीं करते"" और मैंने उनसे कहा कि यह मुझे इस होम मूवी क्लिप की याद दिलाता है",106,106,1.0,0,0,0,0,0,0
286,1235083359501430789,18552,103374,"दुनिया भर के विशेषज्ञों ने कोविद -19 उपन्यास कोरोनावायरस के प्रसार से बचने के लिए सामूहिक समारोहों को कम करने की सलाह दी है। इसलिए, इस साल मैंने किसी भी होली मिलन कार्यक्रम में भाग नहीं लेने का फैसला किया है।",194,194,1.0,12,0,0,0,0,1
287,1235219248903073800,10912,43123,इजराइल के प्रधान मंत्री बेंजामिन नेतन्याहू @netanyahu कोरोनोवायरस के प्रसार को कम करने के लिए एक प्रेस कॉन्फ्रेंस में नमस्ते करने के भारतीय तरीके को अपनाने के लिए इज़राइली को प्रोत्साहित करते हैं,182,178,0.978021978021978,8,0,0,0,0,1
288,1234979421464879105,11060,29351,प्रिय @realdonaldtrump: आपको कोविद_19 के बारे में पता था। यह मार्च है और आपके प्रशासन के पास अभी भी पर्याप्त परीक्षण किट नहीं हैं। वह अचेतन है और कर्तव्य का उपहास है। कोरोनाउटब्रेक को कम करना बंद करो और अग्रणी शुरू करो। जीवन दांव पर है। <Link>,268,264,0.9850746268656716,14,0,0,0,0,1
289,1235185048078278657,7849,33671,सुरक्षा हमेशा पहले आती है। घबराएं नहीं और सुरक्षित रहें। coronaalert <लिंक>,74,73,0.9864864864864865,4,0,0,0,0,0
290,1234916336393969667,5588,13862,"कोरोनावायरस के सबसे अधिक संख्या वाले देश निदान करते हैं 1. चीन 2. दक्षिण कोरिया 3. इटली 4. इरान 5, जापान 6. फ्रांस 7. जर्मनी 8. स्पेन 9. सिंगापूर 10. यूएसए",158,156,0.9873417721518988,14,0,0,0,0,1
291,1234616723615166465,11277,22335,"मैं कोरोनोवायरस की गहराई से स्तब्ध हूं, जो सिंगापुर में जारी की जा रही है। इस वेबसाइट पर आप हर ज्ञात संक्रमण मामले को देख सकते हैं, जहां व्यक्ति रहता है और काम करता है, वे किस अस्पताल में भर्ती हुए हैं, और वाहक की नेटवर्क टोपोलॉजी, सभी एक समय-श्रृंखला <लिंक> पर रखी गई हैं",284,282,0.9929577464788732,3,0,0,0,0,1
292,1235351764737675264,7704,33286,"धन्यवाद, महान काम करते रहो!",34,34,1.0,1,0,0,1,1,0
293,1235149229179404289,4872,9292,"नए कोरोनावायरस ने विश्व स्तर पर लगभग 3.4% पुष्टि की है - यह फ्लू की तुलना में घातक है, लेकिन अभी भी शामिल है। मौसमी फ्लू की घातक दर 1% से कम है",196,176,0.8979591836734694,2,0,0,0,0,1
294,1234650511636410368,7131,15268,नाइजीरिया में इबोला और कोरोना वायरस को प्रभावी ढंग से संभालने में सक्षम होने से आपको पता चलता है कि बाकी सब चीजों में अक्षमता उद्देश्य पर है,137,137,1.0,3,0,0,0,0,0
295,1234634259912155137,17914,82924,"ब्रेकिंग: मैं एक नए निर्देश की घोषणा कर रहा हूं, जिसमें एनवाय हेल्थ बीमाकर्ताओं को कोरोनोवायरस के लिए परीक्षण से जुड़े लागत साझाकरण को माफ करना होगा, जिसमें आपातकालीन कक्ष, तत्काल देखभाल और कार्यालय का दौरा शामिल है। हम किसी भी नए यॉर्कर के लिए कोविद -19 परीक्षण तक पहुंचने में अवरोध नहीं होने दे सकते।",273,271,0.9926739926739927,19,0,0,0,0,1
296,1235210250812305408,4477,16086,"नेतन्याहू ने कोरोना के खिलाफ इजरायल के नए चरम उपायों की घोषणा की। हाथ मिलाने से रोकने के लिए इस्राइली आदेश देता है, इसके बजाय नमस्ते के भारतीय रिवाज का पालन करने का सुझाव देता है। ðŸ ™ ðŸ ½ <लिंक>",175,174,0.9942857142857143,5,0,0,0,0,1
297,1235239113298759680,6000,14222,"बस एर डॉक के साथ बात की, जो कहते हैं कि वह ऐसे मामलों को देख रहा है जो 99% यकीन है कि कोरोनोवायरस हैं। फ्लू के लिए नकारात्मक, हाल की यात्रा, हवाई अड्डों में काम। परीक्षण करने की अनुमति नहीं है। मरीज़ काम पर लौटते हैं क्योंकि वे एक निश्चित निदान से समय नहीं निकाल सकते। अन्य एर डॉक्स एक ही चीज को देखकर।",270,269,0.9962962962962963,9,0,0,0,0,1
298,1235265562990637056,4352,16980,"धीरे-धीरे, सभी हिंदु परंपराओं को दुनिया द्वारा स्वीकार किया जाएगा। योग पहले से ही है। परिवार प्रणाली और शाकाहार की आवश्यकता सख्त है, आतंकवाद से लड़ने के लिए सार्वभौमिक स्वीकृति, कम्युनिस्टों से घृणा और कट्टरता से लड़ने के लिए बहुदेववाद। अवैज्ञानिक अब्राहमिक सिद्धांतों का समय समाप्त हो गया है। <लिंक>",285,284,0.9964912280701754,8,0,0,0,0,0
299,1234835892159877121,6046,16669,"कांग्रेस को फिजियोथेरेप्यूटेशन के साथ इमरजेंसी कोरोनवायरस वायरस की फंडिंग नहीं करनी चाहिए। हमें अपनी न्याय प्रणाली में आम लोगों के विश्वास को बहाल करने के लिए अपनी फीसा प्रणाली में सुधार करना चाहिए और यह सुनिश्चित करना चाहिए कि 2016 में @realdonaldtrump और उनके अभियान का जो हुआ, वह फिर कभी न हो। <link>",282,276,0.9787234042553191,25,0,0,0,0,0
300,1235037111239077889,3916,5914,"एक्सो सदस्य चनयोल, ले, सुहो और काई ने कोरोन आपदा राहत एसोसिएशन होप ब्रिज को कोरोनोवायरस प्रकोप से लड़ने में मदद के लिए एक संयुक्त 170 मिलियन जीती। covid19 @weareoneexo @layzhang ¬ì ° w- han zhangyixing ìí‘ì ìˆ˜-‘ì w w",246,232,0.943089430894309,23,0,0,0,0,1
301,1235001112735944705,3964,10478,प्रिय @vp पेंस: आप अमेरिकी लोगों से क्या छिपा रहे हैं? क्यों आपने लोगों को यह देखने और सुनने दिया कि विशेषज्ञ कोरोनाउटब्रेक के बारे में क्या कह रहे हैं?,158,155,0.9810126582278481,9,1,2,0,0,0
302,1234778537615212544,10789,36321,"प्रिय @pmoindia, जब भारत आपातकाल का सामना कर रहा है, तो अपने सोशल मीडिया खातों के साथ भारत का समय बर्बाद करना छोड़ दें। कोरोना वायरस चुनौती पर लेने पर हर भारतीय का ध्यान केंद्रित। यहाँ है कि यह कैसे किया जाता है .. कोरोनोवायरसइंडिया",251,245,0.9760956175298805,12,0,0,0,0,0
303,1235197302333149185,3720,7700,चीन की कम्युनिस्ट पार्टी अब चीन में उत्पन्न कोरोनोवायरस्यूटोक्रेट को नकार रही है? यह वायरस के भयावह दुष्प्रचार के बाद वैश्विक स्वास्थ्य संकट का कारण बना है? अक्षम ठगों और झूठों का एक लिंक <लिंक> क्या है,236,234,0.9915254237288136,10,1,2,0,0,1
304,1235166676309676032,3270,5088,"विश्व स्वास्थ्य संगठन ने पुष्टि की कि कोविद -19 मौसमी फ्लू की तुलना में घातक है, लेकिन आसानी से प्रसारित नहीं होता है। कोरोनावायरस के प्रकोप के नवीनतम अपडेट यहां पढ़ें।",179,179,1.0,6,0,0,0,0,1
305,1235172654778167296,3373,12822,do not panic ! hereâs all what you need to know &amp; do as a responsible citizen.do not panic ! hereâs all what you need to know & do as a responsible citizen. coronavirusindia microbe covid2019 coronaalert <link>,226,218,0.9646017699115044,25,0,0,1,2,0
306,1235409660104015873,12285,39239,"कोरोनोवायरस मृत्यु दर 3.4% कहने वाले पर ट्रम्पिटीज़ को ट्रम्प कहते हैं: ""मुझे लगता है कि 3.4% संख्या वास्तव में एक झूठी संख्या है। अब यह सिर्फ मेरा कूबड़ है, लेकिन बहुत सारी बातचीत के आधार पर ... व्यक्तिगत रूप से, मैं कहूंगा संख्या 1% से कम है। "" आश्चर्यजनक रूप से गैर जिम्मेदाराना। <Link>",265,264,0.9962264150943396,9,0,0,0,0,1
307,1234933752498921473,3478,10510,प्रिय @realdonaldtrump: हम अभी भी उस पैमाने पर परीक्षण क्यों नहीं कर रहे हैं जिसमें हमें कोरोनोवायरसब्रेक को शामिल करने की आवश्यकता है? क्या आपने अभी तक अपने प्रशासन की आलोचना की आलोचना के लिए माफी मांगी है? <Link>,224,220,0.9821428571428571,8,1,2,0,0,0
308,1235216569539551232,3904,20145,प्रेरणा भारत के लिए धन्यवाद- आज से सभी इसराएलियों का कहना है shalom‡ ðŸ ®ðŸ ‡ ± # namasteðŸ ðŸ ®ðŸ india india,97,95,0.979381443298969,5,0,0,0,0,0
309,1235234176414162944,2918,6677,"यदि सही है, तो @statedept के अधिकारियों ने जो हमें दूतावास के कर्मचारियों को उजागर करने के लिए कोरोनोवायरस परीक्षण से इनकार किया, को इस्तीफा देने की आवश्यकता है। यह भी याद दिला दें कि पिछले हफ्ते @ हाउसफ्राइन कमेटी में @secpompeo ने 6 बार इनकार करते हुए कहा था कि कोरोनावायरस एक धोखा है। <Link>",247,238,0.9635627530364372,11,0,0,0,0,0
310,1235278295211618304,2923,7022,"कोरोनवायरस के पुष्ट मामलों के कारण ला सिटी और काउंटी के लिए आपातकाल की स्थिति घोषित की गई है। एंजेलीनो को तैयार होने की जरूरत है, लेकिन घबराई नहीं। विशेषज्ञों की सलाह सुनें। सुनिश्चित करें कि आप नवीनतम जानकारी और सिफारिशों के लिए @cdcgov और @lapublichealth का अनुसरण कर रहे हैं। <Link>",291,285,0.979381443298969,14,0,0,0,0,1
311,1235043647038443523,2909,4933,हम अभिशप्त हैं। कोरोनावायरस covid_19 URL,64,39,0.609375,8,0,0,0,0,0
312,1234830346182709249,3079,4101,@waltshaub कृपया इसे रीपोस्ट करें। यह महत्वपूर्ण जानकारी साझा करता है और यह संकट के समय के दौरान नेतृत्व करने के लिए एक वर्ग है जिस पर सिंगापुर के स्वास्थ्य मंत्री श्री द्वारा एक उत्कृष्ट भाषण दिया गया है। गण किम योंग। कोरोनोवायरस कोरोनावायरसअपडेट्स का वर्णन करने का एक शानदार तरीका,251,246,0.9800796812749004,14,0,0,0,0,0
313,1234887886354382849,2428,5981,b52questions 1. अशिष्टता गिरफ्तारी के तहत क्यों नहीं है? 2. क्यों rikerâ € ™ में harvey नहीं है? 3. क्यूकिनेली अभी भी काम क्यों कर रहा है? 4. बर्र अभी तक छोड़ दिया है? 5. कब सजा सुनाई जा रही है? 6. जो पेंस और mrs पर भरोसा करता है। कोरोनोवायरस के बारे में संदेश के साथ मिलर? 7. râ € ™ के खुश w / उनके आदमी हैं?,277,275,0.9927797833935018,19,1,7,0,0,0
314,1234872254883909642,2397,2362,"विश्व स्तर पर, रिपोर्ट किए गए covid19 मामलों में से लगभग 3.4% की मृत्यु हो गई है। तुलनात्मक रूप से, मौसमी फ़्लू आमतौर पर संक्रमित लोगों के 1% से भी कम तक मारता है- @ ड्रेडट्रॉस कोरोनावायरस",163,160,0.9815950920245399,9,0,0,0,0,1
315,1235029940208205825,2808,7221,"यह पूछना एक उचित सवाल है कि क्या परीक्षण की कमी @realdonaldtrump प्रशासन द्वारा घोर अक्षमता के कारण है, या ट्रम्पा ने कोरोनाउटब्रेक को कम करने की इच्छा व्यक्त की है। किसी भी तरह से अब हमारे गंभीर परिणाम हैं। और हम उन महत्वपूर्ण हफ्तों को वापस नहीं पा सकते हैं।",276,273,0.9891304347826086,9,0,0,0,0,0
316,1234980702103334914,2555,2313,दोस्तों यहां देखने के लिए कुछ नहीं है। केवल @gop ने एक कोरोना वायरस बिल को रोक दिया क्योंकि यह उनके सभी बड़े फार्मा पल्स को चार्ज करने की अनुमति देता है जो वे एक जीवन भर वैक्सीन के लिए चाहते हैं जो अभी तक विकसित नहीं हुआ है। onevoice1 <लिंक>,242,235,0.9710743801652892,7,0,0,0,0,1
317,1237362407506313216,11242,22999,"गजब का! दक्षिण कोरिया क्या कर रहा है वास्तव में उनके covid19 महामारी वक्र झुकने है। आज केवल 131 नए मामले, 909 बनाम फेब पर। 29. यह सिर्फ चीन नहीं है। यह स्पष्ट रूप से किया जा सकता है। URL URL",227,186,0.8193832599118943,19,0,0,1,1,1
318,1237017804961804290,10901,59427,मेरे छात्रों ने नोट किया है कि कोविद -19 हमें दिखा रहा है कि कैसे यू.एस. में एशिया के लोगों पर कोई भी सफेदपोश का दर्जा रखा गया है। हमेशा अनंतिम था।,139,139,1.0,9,0,0,0,0,0
